,date,cars
16585,2022-07-28 14:05:00,13
16586,2022-07-28 14:10:00,12
16587,2022-07-28 14:15:00,11
16588,2022-07-28 14:20:00,9
16589,2022-07-28 14:25:00,8
16590,2022-07-28 14:30:00,9
16591,2022-07-28 14:35:00,10
16592,2022-07-28 14:40:00,9
16593,2022-07-28 14:45:00,13
16594,2022-07-28 14:50:00,16
16595,2022-07-28 14:55:00,17
16596,2022-07-28 15:00:00,14
16597,2022-07-28 15:05:00,13
16598,2022-07-28 15:10:00,14
16599,2022-07-28 15:15:00,14
16600,2022-07-28 15:20:00,14
16601,2022-07-28 15:25:00,13
16602,2022-07-28 15:30:00,14
16603,2022-07-28 15:35:00,15
16604,2022-07-28 15:40:00,16
16605,2022-07-28 15:45:00,15
16606,2022-07-28 15:50:00,15
16607,2022-07-28 15:55:00,13
16608,2022-07-28 16:00:00,12
16609,2022-07-28 16:05:00,11
16610,2022-07-28 16:10:00,10
16611,2022-07-28 16:15:00,9
16612,2022-07-28 16:20:00,7
16613,2022-07-28 16:25:00,7
16614,2022-07-28 16:30:00,7
16615,2022-07-28 16:35:00,8
16616,2022-07-28 16:40:00,8
16617,2022-07-28 16:45:00,10
16618,2022-07-28 16:50:00,16
16619,2022-07-28 16:55:00,15
16620,2022-07-28 17:00:00,14
16621,2022-07-28 17:05:00,12
16622,2022-07-28 17:10:00,14
16623,2022-07-28 17:15:00,14
16624,2022-07-28 17:20:00,13
16625,2022-07-28 17:25:00,13
16626,2022-07-28 17:30:00,16
16627,2022-07-28 17:35:00,16
16628,2022-07-28 17:40:00,15
16629,2022-07-28 17:45:00,14
16630,2022-07-28 17:50:00,15
16631,2022-07-28 17:55:00,13
16632,2022-07-28 18:00:00,10
16633,2022-07-28 18:05:00,12
16634,2022-07-28 18:10:00,8
16635,2022-07-28 18:15:00,10
16636,2022-07-28 18:20:00,8
16637,2022-07-28 18:25:00,10
16638,2022-07-28 18:30:00,7
16639,2022-07-28 18:35:00,8
16640,2022-07-28 18:40:00,6
16641,2022-07-28 18:45:00,7
16642,2022-07-28 18:50:00,5
16643,2022-07-28 18:55:00,6
16644,2022-07-28 19:00:00,6
16645,2022-07-28 19:05:00,7
16646,2022-07-28 19:10:00,6
16647,2022-07-28 19:15:00,8
16648,2022-07-28 19:20:00,8
16649,2022-07-28 19:25:00,10
16650,2022-07-28 19:30:00,8
16651,2022-07-28 19:35:00,9
16652,2022-07-28 19:40:00,10
16653,2022-07-28 19:45:00,13
16654,2022-07-28 19:50:00,14
16655,2022-07-28 19:55:00,17
16656,2022-07-28 20:00:00,13
16657,2022-07-28 20:05:00,16
16658,2022-07-28 20:10:00,11
16659,2022-07-28 20:15:00,13
16660,2022-07-28 20:20:00,12
16661,2022-07-28 20:25:00,15
16662,2022-07-28 20:30:00,12
16663,2022-07-28 20:35:00,14
16664,2022-07-28 20:40:00,11
16665,2022-07-28 20:45:00,13
16666,2022-07-28 20:50:00,11
16667,2022-07-28 20:55:00,13
16668,2022-07-28 21:00:00,11
16669,2022-07-28 21:05:00,14
16670,2022-07-28 21:10:00,12
16671,2022-07-28 21:15:00,15
16672,2022-07-28 21:20:00,12
16673,2022-07-28 21:25:00,15
16674,2022-07-28 21:30:00,12
16675,2022-07-28 21:35:00,15
16676,2022-07-28 21:40:00,12
16677,2022-07-28 21:45:00,15
16678,2022-07-28 21:50:00,11
16679,2022-07-28 21:55:00,13
16680,2022-07-28 22:00:00,9
16681,2022-07-28 22:05:00,12
16682,2022-07-28 22:10:00,9
16683,2022-07-28 22:15:00,11
16684,2022-07-28 22:20:00,9
16685,2022-07-28 22:25:00,11
16686,2022-07-28 22:30:00,7
16687,2022-07-28 22:35:00,9
16688,2022-07-28 22:40:00,6
16689,2022-07-28 22:45:00,7
16690,2022-07-28 22:50:00,5
16691,2022-07-28 22:55:00,6
16692,2022-07-28 23:00:00,6
16693,2022-07-28 23:05:00,7
16694,2022-07-28 23:10:00,6
16695,2022-07-28 23:15:00,8
16696,2022-07-28 23:20:00,7
16697,2022-07-28 23:25:00,9
16698,2022-07-28 23:30:00,8
16699,2022-07-28 23:35:00,10
16700,2022-07-28 23:40:00,12
16701,2022-07-28 23:45:00,15
16702,2022-07-28 23:50:00,11
16703,2022-07-28 23:55:00,14
16704,2022-07-29 00:00:00,18
16705,2022-07-29 00:05:00,22
16706,2022-07-29 00:10:00,13
16707,2022-07-29 00:15:00,16
16708,2022-07-29 00:20:00,13
16709,2022-07-29 00:25:00,16
16710,2022-07-29 00:30:00,12
16711,2022-07-29 00:35:00,15
16712,2022-07-29 00:40:00,11
16713,2022-07-29 00:45:00,14
16714,2022-07-29 00:50:00,11
16715,2022-07-29 00:55:00,14
16716,2022-07-29 01:00:00,12
16717,2022-07-29 01:05:00,15
16718,2022-07-29 01:10:00,13
16719,2022-07-29 01:15:00,16
16720,2022-07-29 01:20:00,13
16721,2022-07-29 01:25:00,15
16722,2022-07-29 01:30:00,11
16723,2022-07-29 01:35:00,14
16724,2022-07-29 01:40:00,11
16725,2022-07-29 01:45:00,14
16726,2022-07-29 01:50:00,10
16727,2022-07-29 01:55:00,12
16728,2022-07-29 02:00:00,10
16729,2022-07-29 02:05:00,13
16730,2022-07-29 02:10:00,9
16731,2022-07-29 02:15:00,11
16732,2022-07-29 02:20:00,8
16733,2022-07-29 02:25:00,10
16734,2022-07-29 02:30:00,7
16735,2022-07-29 02:35:00,9
16736,2022-07-29 02:40:00,6
16737,2022-07-29 02:45:00,8
16738,2022-07-29 02:50:00,5
16739,2022-07-29 02:55:00,6
16740,2022-07-29 03:00:00,5
16741,2022-07-29 03:05:00,7
16742,2022-07-29 03:10:00,6
16743,2022-07-29 03:15:00,7
16744,2022-07-29 03:20:00,6
16745,2022-07-29 03:25:00,8
16746,2022-07-29 03:30:00,7
16747,2022-07-29 03:35:00,8
16748,2022-07-29 03:40:00,8
16749,2022-07-29 03:45:00,10
16750,2022-07-29 03:50:00,8
16751,2022-07-29 03:55:00,10
16752,2022-07-29 04:00:00,7
16753,2022-07-29 04:05:00,9
16754,2022-07-29 04:10:00,8
16755,2022-07-29 04:15:00,9
16756,2022-07-29 04:20:00,7
16757,2022-07-29 04:25:00,8
16758,2022-07-29 04:30:00,7
16759,2022-07-29 04:35:00,8
16760,2022-07-29 04:40:00,8
16761,2022-07-29 04:45:00,10
16762,2022-07-29 04:50:00,8
16763,2022-07-29 04:55:00,10
16764,2022-07-29 05:00:00,8
16765,2022-07-29 05:05:00,10
16766,2022-07-29 05:10:00,9
16767,2022-07-29 05:15:00,11
16768,2022-07-29 05:20:00,10
16769,2022-07-29 05:25:00,12
16770,2022-07-29 05:30:00,9
16771,2022-07-29 05:35:00,12
16772,2022-07-29 05:40:00,8
16773,2022-07-29 05:45:00,10
16774,2022-07-29 05:50:00,8
16775,2022-07-29 05:55:00,10
16776,2022-07-29 06:00:00,8
16777,2022-07-29 06:05:00,9
16778,2022-07-29 06:10:00,7
16779,2022-07-29 06:15:00,8
16780,2022-07-29 06:20:00,6
16781,2022-07-29 06:25:00,7
16782,2022-07-29 06:30:00,6
16783,2022-07-29 06:35:00,6
16784,2022-07-29 06:40:00,5
16785,2022-07-29 06:45:00,5
16786,2022-07-29 06:50:00,5
16787,2022-07-29 06:55:00,5
16788,2022-07-29 07:00:00,5
16789,2022-07-29 07:05:00,5
16790,2022-07-29 07:10:00,4
16791,2022-07-29 07:15:00,5
16792,2022-07-29 07:20:00,5
16793,2022-07-29 07:25:00,5
16794,2022-07-29 07:30:00,6
16795,2022-07-29 07:35:00,6
16796,2022-07-29 07:40:00,7
16797,2022-07-29 07:45:00,8
16798,2022-07-29 07:50:00,7
16799,2022-07-29 07:55:00,8
16800,2022-07-29 08:00:00,8
16801,2022-07-29 08:05:00,9
16802,2022-07-29 08:10:00,8
16803,2022-07-29 08:15:00,8
16804,2022-07-29 08:20:00,7
16805,2022-07-29 08:25:00,8
16806,2022-07-29 08:30:00,7
16807,2022-07-29 08:35:00,8
16808,2022-07-29 08:40:00,7
16809,2022-07-29 08:45:00,8
16810,2022-07-29 08:50:00,8
16811,2022-07-29 08:55:00,8
16812,2022-07-29 09:00:00,9
16813,2022-07-29 09:05:00,9
16814,2022-07-29 09:10:00,9
16815,2022-07-29 09:15:00,10
16816,2022-07-29 09:20:00,9
16817,2022-07-29 09:25:00,10
16818,2022-07-29 09:30:00,9
16819,2022-07-29 09:35:00,10
16820,2022-07-29 09:40:00,9
16821,2022-07-29 09:45:00,10
16822,2022-07-29 09:50:00,9
16823,2022-07-29 09:55:00,10
16824,2022-07-29 10:00:00,13
16825,2022-07-29 10:05:00,9
16826,2022-07-29 10:10:00,13
16827,2022-07-29 10:15:00,9
16828,2022-07-29 10:20:00,10
16829,2022-07-29 10:25:00,7
16830,2022-07-29 10:30:00,11
16831,2022-07-29 10:35:00,8
16832,2022-07-29 10:40:00,10
16833,2022-07-29 10:45:00,7
16834,2022-07-29 10:50:00,8
16835,2022-07-29 10:55:00,6
16836,2022-07-29 11:00:00,9
16837,2022-07-29 11:05:00,6
16838,2022-07-29 11:10:00,11
16839,2022-07-29 11:15:00,8
16840,2022-07-29 11:20:00,10
16841,2022-07-29 11:25:00,8
16842,2022-07-29 11:30:00,14
16843,2022-07-29 11:35:00,10
16844,2022-07-29 11:40:00,18
16845,2022-07-29 11:45:00,13
16846,2022-07-29 11:50:00,23
16847,2022-07-29 11:55:00,17
16848,2022-07-29 12:00:00,24
16849,2022-07-29 12:05:00,16
16850,2022-07-29 12:10:00,21
16851,2022-07-29 12:15:00,14
16852,2022-07-29 12:20:00,23
16853,2022-07-29 12:25:00,15
16854,2022-07-29 12:30:00,21
16855,2022-07-29 12:35:00,14
16856,2022-07-29 12:40:00,21
16857,2022-07-29 12:45:00,14
16858,2022-07-29 12:50:00,20
16859,2022-07-29 12:55:00,13
16860,2022-07-29 13:00:00,23
16861,2022-07-29 13:05:00,15
16862,2022-07-29 13:10:00,23
16863,2022-07-29 13:15:00,15
16864,2022-07-29 13:20:00,24
16865,2022-07-29 13:25:00,16
16866,2022-07-29 13:30:00,22
16867,2022-07-29 13:35:00,15
16868,2022-07-29 13:40:00,21
16869,2022-07-29 13:45:00,14
16870,2022-07-29 13:50:00,20
16871,2022-07-29 13:55:00,14
16872,2022-07-29 14:00:00,17
16873,2022-07-29 14:05:00,12
16874,2022-07-29 14:10:00,15
16875,2022-07-29 14:15:00,10
16876,2022-07-29 14:20:00,16
16877,2022-07-29 14:25:00,11
16878,2022-07-29 14:30:00,14
16879,2022-07-29 14:35:00,9
16880,2022-07-29 14:40:00,12
16881,2022-07-29 14:45:00,8
16882,2022-07-29 14:50:00,10
16883,2022-07-29 14:55:00,7
16884,2022-07-29 15:00:00,10
16885,2022-07-29 15:05:00,7
16886,2022-07-29 15:10:00,12
16887,2022-07-29 15:15:00,8
16888,2022-07-29 15:20:00,14
16889,2022-07-29 15:25:00,9
16890,2022-07-29 15:30:00,14
16891,2022-07-29 15:35:00,9
16892,2022-07-29 15:40:00,18
16893,2022-07-29 15:45:00,12
16894,2022-07-29 15:50:00,20
16895,2022-07-29 15:55:00,13
16896,2022-07-29 16:00:00,20
16897,2022-07-29 16:05:00,13
16898,2022-07-29 16:10:00,19
16899,2022-07-29 16:15:00,12
16900,2022-07-29 16:20:00,20
16901,2022-07-29 16:25:00,13
16902,2022-07-29 16:30:00,22
16903,2022-07-29 16:35:00,15
16904,2022-07-29 16:40:00,19
16905,2022-07-29 16:45:00,13
16906,2022-07-29 16:50:00,19
16907,2022-07-29 16:55:00,13
16908,2022-07-29 17:00:00,21
16909,2022-07-29 17:05:00,14
16910,2022-07-29 17:10:00,24
16911,2022-07-29 17:15:00,16
16912,2022-07-29 17:20:00,22
16913,2022-07-29 17:25:00,15
16914,2022-07-29 17:30:00,23
16915,2022-07-29 17:35:00,15
16916,2022-07-29 17:40:00,21
16917,2022-07-29 17:45:00,14
16918,2022-07-29 17:50:00,19
16919,2022-07-29 17:55:00,12
16920,2022-07-29 18:00:00,17
16921,2022-07-29 18:05:00,12
16922,2022-07-29 18:10:00,15
16923,2022-07-29 18:15:00,10
16924,2022-07-29 18:20:00,14
16925,2022-07-29 18:25:00,9
16926,2022-07-29 18:30:00,14
16927,2022-07-29 18:35:00,9
16928,2022-07-29 18:40:00,11
16929,2022-07-29 18:45:00,7
16930,2022-07-29 18:50:00,10
16931,2022-07-29 18:55:00,7
16932,2022-07-29 19:00:00,10
16933,2022-07-29 19:05:00,7
16934,2022-07-29 19:10:00,11
16935,2022-07-29 19:15:00,7
16936,2022-07-29 19:20:00,14
16937,2022-07-29 19:25:00,9
16938,2022-07-29 19:30:00,15
16939,2022-07-29 19:35:00,10
16940,2022-07-29 19:40:00,18
16941,2022-07-29 19:45:00,12
16942,2022-07-29 19:50:00,23
16943,2022-07-29 19:55:00,16
16944,2022-07-29 20:00:00,33
16945,2022-07-29 20:05:00,16
16946,2022-07-29 20:10:00,28
16947,2022-07-29 20:15:00,13
16948,2022-07-29 20:20:00,31
16949,2022-07-29 20:25:00,15
16950,2022-07-29 20:30:00,31
16951,2022-07-29 20:35:00,15
16952,2022-07-29 20:40:00,32
16953,2022-07-29 20:45:00,16
16954,2022-07-29 20:50:00,30
16955,2022-07-29 20:55:00,14
16956,2022-07-29 21:00:00,36
16957,2022-07-29 21:05:00,17
16958,2022-07-29 21:10:00,34
16959,2022-07-29 21:15:00,16
16960,2022-07-29 21:20:00,34
16961,2022-07-29 21:25:00,16
16962,2022-07-29 21:30:00,33
16963,2022-07-29 21:35:00,16
16964,2022-07-29 21:40:00,30
16965,2022-07-29 21:45:00,14
16966,2022-07-29 21:50:00,28
16967,2022-07-29 21:55:00,13
16968,2022-07-29 22:00:00,25
16969,2022-07-29 22:05:00,12
16970,2022-07-29 22:10:00,23
16971,2022-07-29 22:15:00,11
16972,2022-07-29 22:20:00,20
16973,2022-07-29 22:25:00,9
16974,2022-07-29 22:30:00,16
16975,2022-07-29 22:35:00,8
16976,2022-07-29 22:40:00,15
16977,2022-07-29 22:45:00,7
16978,2022-07-29 22:50:00,13
16979,2022-07-29 22:55:00,6
16980,2022-07-29 23:00:00,14
16981,2022-07-29 23:05:00,7
16982,2022-07-29 23:10:00,16
16983,2022-07-29 23:15:00,8
16984,2022-07-29 23:20:00,18
16985,2022-07-29 23:25:00,8
16986,2022-07-29 23:30:00,22
16987,2022-07-29 23:35:00,11
16988,2022-07-29 23:40:00,26
16989,2022-07-29 23:45:00,12
16990,2022-07-29 23:50:00,31
16991,2022-07-29 23:55:00,15
16992,2022-07-30 00:00:00,32
16993,2022-07-30 00:05:00,15
16994,2022-07-30 00:10:00,29
16995,2022-07-30 00:15:00,14
16996,2022-07-30 00:20:00,32
16997,2022-07-30 00:25:00,15
16998,2022-07-30 00:30:00,31
16999,2022-07-30 00:35:00,15
17000,2022-07-30 00:40:00,28
17001,2022-07-30 00:45:00,13
17002,2022-07-30 00:50:00,27
17003,2022-07-30 00:55:00,13
17004,2022-07-30 01:00:00,30
17005,2022-07-30 01:05:00,14
17006,2022-07-30 01:10:00,31
17007,2022-07-30 01:15:00,15
17008,2022-07-30 01:20:00,29
17009,2022-07-30 01:25:00,14
17010,2022-07-30 01:30:00,29
17011,2022-07-30 01:35:00,14
17012,2022-07-30 01:40:00,28
17013,2022-07-30 01:45:00,13
17014,2022-07-30 01:50:00,27
17015,2022-07-30 01:55:00,13
17016,2022-07-30 02:00:00,23
17017,2022-07-30 02:05:00,11
17018,2022-07-30 02:10:00,22
17019,2022-07-30 02:15:00,11
17020,2022-07-30 02:20:00,20
17021,2022-07-30 02:25:00,9
17022,2022-07-30 02:30:00,18
17023,2022-07-30 02:35:00,8
17024,2022-07-30 02:40:00,15
17025,2022-07-30 02:45:00,7
17026,2022-07-30 02:50:00,13
17027,2022-07-30 02:55:00,6
17028,2022-07-30 03:00:00,14
17029,2022-07-30 03:05:00,7
17030,2022-07-30 03:10:00,17
17031,2022-07-30 03:15:00,8
17032,2022-07-30 03:20:00,15
17033,2022-07-30 03:25:00,7
17034,2022-07-30 03:30:00,18
17035,2022-07-30 03:35:00,9
17036,2022-07-30 03:40:00,23
17037,2022-07-30 03:45:00,11
17038,2022-07-30 03:50:00,31
17039,2022-07-30 03:55:00,15
17040,2022-07-30 04:00:00,32
17041,2022-07-30 04:05:00,16
17042,2022-07-30 04:10:00,29
17043,2022-07-30 04:15:00,14
17044,2022-07-30 04:20:00,31
17045,2022-07-30 04:25:00,15
17046,2022-07-30 04:30:00,32
17047,2022-07-30 04:35:00,15
17048,2022-07-30 04:40:00,29
17049,2022-07-30 04:45:00,14
17050,2022-07-30 04:50:00,27
17051,2022-07-30 04:55:00,13
17052,2022-07-30 05:00:00,31
17053,2022-07-30 05:05:00,15
17054,2022-07-30 05:10:00,32
17055,2022-07-30 05:15:00,15
17056,2022-07-30 05:20:00,31
17057,2022-07-30 05:25:00,15
17058,2022-07-30 05:30:00,28
17059,2022-07-30 05:35:00,13
17060,2022-07-30 05:40:00,28
17061,2022-07-30 05:45:00,13
17062,2022-07-30 05:50:00,27
17063,2022-07-30 05:55:00,13
17064,2022-07-30 06:00:00,13
17065,2022-07-30 06:05:00,12
17066,2022-07-30 06:10:00,10
17067,2022-07-30 06:15:00,9
17068,2022-07-30 06:20:00,7
17069,2022-07-30 06:25:00,7
17070,2022-07-30 06:30:00,7
17071,2022-07-30 06:35:00,7
17072,2022-07-30 06:40:00,9
17073,2022-07-30 06:45:00,8
17074,2022-07-30 06:50:00,9
17075,2022-07-30 06:55:00,10
17076,2022-07-30 07:00:00,10
17077,2022-07-30 07:05:00,10
17078,2022-07-30 07:10:00,10
17079,2022-07-30 07:15:00,9
17080,2022-07-30 07:20:00,8
17081,2022-07-30 07:25:00,11
17082,2022-07-30 07:30:00,11
17083,2022-07-30 07:35:00,11
17084,2022-07-30 07:40:00,11
17085,2022-07-30 07:45:00,12
17086,2022-07-30 07:50:00,12
17087,2022-07-30 07:55:00,11
17088,2022-07-30 08:00:00,10
17089,2022-07-30 08:05:00,9
17090,2022-07-30 08:10:00,7
17091,2022-07-30 08:15:00,6
17092,2022-07-30 08:20:00,6
17093,2022-07-30 08:25:00,5
17094,2022-07-30 08:30:00,5
17095,2022-07-30 08:35:00,5
17096,2022-07-30 08:40:00,7
17097,2022-07-30 08:45:00,8
17098,2022-07-30 08:50:00,8
17099,2022-07-30 08:55:00,8
17100,2022-07-30 09:00:00,6
17101,2022-07-30 09:05:00,7
17102,2022-07-30 09:10:00,8
17103,2022-07-30 09:15:00,7
17104,2022-07-30 09:20:00,7
17105,2022-07-30 09:25:00,8
17106,2022-07-30 09:30:00,9
17107,2022-07-30 09:35:00,10
17108,2022-07-30 09:40:00,11
17109,2022-07-30 09:45:00,9
17110,2022-07-30 09:50:00,11
17111,2022-07-30 09:55:00,10
17112,2022-07-30 10:00:00,8
17113,2022-07-30 10:05:00,7
17114,2022-07-30 10:10:00,7
17115,2022-07-30 10:15:00,6
17116,2022-07-30 10:20:00,5
17117,2022-07-30 10:25:00,6
17118,2022-07-30 10:30:00,6
17119,2022-07-30 10:35:00,7
17120,2022-07-30 10:40:00,7
17121,2022-07-30 10:45:00,8
17122,2022-07-30 10:50:00,11
17123,2022-07-30 10:55:00,13
17124,2022-07-30 11:00:00,12
17125,2022-07-30 11:05:00,12
17126,2022-07-30 11:10:00,14
17127,2022-07-30 11:15:00,14
17128,2022-07-30 11:20:00,13
17129,2022-07-30 11:25:00,12
17130,2022-07-30 11:30:00,14
17131,2022-07-30 11:35:00,15
17132,2022-07-30 11:40:00,15
17133,2022-07-30 11:45:00,15
17134,2022-07-30 11:50:00,14
17135,2022-07-30 11:55:00,13
17136,2022-07-30 12:00:00,9
17137,2022-07-30 12:05:00,11
17138,2022-07-30 12:10:00,8
17139,2022-07-30 12:15:00,10
17140,2022-07-30 12:20:00,7
17141,2022-07-30 12:25:00,9
17142,2022-07-30 12:30:00,7
17143,2022-07-30 12:35:00,8
17144,2022-07-30 12:40:00,6
17145,2022-07-30 12:45:00,8
17146,2022-07-30 12:50:00,5
17147,2022-07-30 12:55:00,6
17148,2022-07-30 13:00:00,5
17149,2022-07-30 13:05:00,7
17150,2022-07-30 13:10:00,6
17151,2022-07-30 13:15:00,8
17152,2022-07-30 13:20:00,6
17153,2022-07-30 13:25:00,8
17154,2022-07-30 13:30:00,7
17155,2022-07-30 13:35:00,8
17156,2022-07-30 13:40:00,9
17157,2022-07-30 13:45:00,12
17158,2022-07-30 13:50:00,12
17159,2022-07-30 13:55:00,14
17160,2022-07-30 14:00:00,12
17161,2022-07-30 14:05:00,15
17162,2022-07-30 14:10:00,11
17163,2022-07-30 14:15:00,14
17164,2022-07-30 14:20:00,12
17165,2022-07-30 14:25:00,15
17166,2022-07-30 14:30:00,12
17167,2022-07-30 14:35:00,14
17168,2022-07-30 14:40:00,11
17169,2022-07-30 14:45:00,13
17170,2022-07-30 14:50:00,11
17171,2022-07-30 14:55:00,14
17172,2022-07-30 15:00:00,11
17173,2022-07-30 15:05:00,14
17174,2022-07-30 15:10:00,12
17175,2022-07-30 15:15:00,15
17176,2022-07-30 15:20:00,12
17177,2022-07-30 15:25:00,15
17178,2022-07-30 15:30:00,12
17179,2022-07-30 15:35:00,15
17180,2022-07-30 15:40:00,12
17181,2022-07-30 15:45:00,15
17182,2022-07-30 15:50:00,10
17183,2022-07-30 15:55:00,13
17184,2022-07-30 16:00:00,9
17185,2022-07-30 16:05:00,11
17186,2022-07-30 16:10:00,8
17187,2022-07-30 16:15:00,10
17188,2022-07-30 16:20:00,7
17189,2022-07-30 16:25:00,9
17190,2022-07-30 16:30:00,7
17191,2022-07-30 16:35:00,9
17192,2022-07-30 16:40:00,5
17193,2022-07-30 16:45:00,7
17194,2022-07-30 16:50:00,5
17195,2022-07-30 16:55:00,6
17196,2022-07-30 17:00:00,5
17197,2022-07-30 17:05:00,6
17198,2022-07-30 17:10:00,6
17199,2022-07-30 17:15:00,7
17200,2022-07-30 17:20:00,6
17201,2022-07-30 17:25:00,7
17202,2022-07-30 17:30:00,8
17203,2022-07-30 17:35:00,9
17204,2022-07-30 17:40:00,10
17205,2022-07-30 17:45:00,12
17206,2022-07-30 17:50:00,11
17207,2022-07-30 17:55:00,14
17208,2022-07-30 18:00:00,11
17209,2022-07-30 18:05:00,13
17210,2022-07-30 18:10:00,11
17211,2022-07-30 18:15:00,13
17212,2022-07-30 18:20:00,12
17213,2022-07-30 18:25:00,14
17214,2022-07-30 18:30:00,11
17215,2022-07-30 18:35:00,13
17216,2022-07-30 18:40:00,11
17217,2022-07-30 18:45:00,13
17218,2022-07-30 18:50:00,10
17219,2022-07-30 18:55:00,13
17220,2022-07-30 19:00:00,13
17221,2022-07-30 19:05:00,16
17222,2022-07-30 19:10:00,12
17223,2022-07-30 19:15:00,15
17224,2022-07-30 19:20:00,13
17225,2022-07-30 19:25:00,16
17226,2022-07-30 19:30:00,13
17227,2022-07-30 19:35:00,15
17228,2022-07-30 19:40:00,12
17229,2022-07-30 19:45:00,15
17230,2022-07-30 19:50:00,11
17231,2022-07-30 19:55:00,13
17232,2022-07-30 20:00:00,9
17233,2022-07-30 20:05:00,12
17234,2022-07-30 20:10:00,8
17235,2022-07-30 20:15:00,10
17236,2022-07-30 20:20:00,7
17237,2022-07-30 20:25:00,9
17238,2022-07-30 20:30:00,6
17239,2022-07-30 20:35:00,8
17240,2022-07-30 20:40:00,6
17241,2022-07-30 20:45:00,7
17242,2022-07-30 20:50:00,5
17243,2022-07-30 20:55:00,7
17244,2022-07-30 21:00:00,5
17245,2022-07-30 21:05:00,7
17246,2022-07-30 21:10:00,6
17247,2022-07-30 21:15:00,7
17248,2022-07-30 21:20:00,7
17249,2022-07-30 21:25:00,8
17250,2022-07-30 21:30:00,9
17251,2022-07-30 21:35:00,11
17252,2022-07-30 21:40:00,11
17253,2022-07-30 21:45:00,14
17254,2022-07-30 21:50:00,12
17255,2022-07-30 21:55:00,14
17256,2022-07-30 22:00:00,12
17257,2022-07-30 22:05:00,14
17258,2022-07-30 22:10:00,11
17259,2022-07-30 22:15:00,13
17260,2022-07-30 22:20:00,12
17261,2022-07-30 22:25:00,14
17262,2022-07-30 22:30:00,11
17263,2022-07-30 22:35:00,14
17264,2022-07-30 22:40:00,11
17265,2022-07-30 22:45:00,13
17266,2022-07-30 22:50:00,10
17267,2022-07-30 22:55:00,12
17268,2022-07-30 23:00:00,11
17269,2022-07-30 23:05:00,13
17270,2022-07-30 23:10:00,11
17271,2022-07-30 23:15:00,14
17272,2022-07-30 23:20:00,12
17273,2022-07-30 23:25:00,15
17274,2022-07-30 23:30:00,11
17275,2022-07-30 23:35:00,14
17276,2022-07-30 23:40:00,11
17277,2022-07-30 23:45:00,13
17278,2022-07-30 23:50:00,11
17279,2022-07-30 23:55:00,13
17280,2022-07-31 00:00:00,10
17281,2022-07-31 00:05:00,11
17282,2022-07-31 00:10:00,7
17283,2022-07-31 00:15:00,8
17284,2022-07-31 00:20:00,7
17285,2022-07-31 00:25:00,8
17286,2022-07-31 00:30:00,7
17287,2022-07-31 00:35:00,8
17288,2022-07-31 00:40:00,5
17289,2022-07-31 00:45:00,6
17290,2022-07-31 00:50:00,5
17291,2022-07-31 00:55:00,5
17292,2022-07-31 01:00:00,6
17293,2022-07-31 01:05:00,6
17294,2022-07-31 01:10:00,6
17295,2022-07-31 01:15:00,6
17296,2022-07-31 01:20:00,7
17297,2022-07-31 01:25:00,7
17298,2022-07-31 01:30:00,8
17299,2022-07-31 01:35:00,8
17300,2022-07-31 01:40:00,10
17301,2022-07-31 01:45:00,11
17302,2022-07-31 01:50:00,12
17303,2022-07-31 01:55:00,13
17304,2022-07-31 02:00:00,13
17305,2022-07-31 02:05:00,14
17306,2022-07-31 02:10:00,11
17307,2022-07-31 02:15:00,12
17308,2022-07-31 02:20:00,12
17309,2022-07-31 02:25:00,13
17310,2022-07-31 02:30:00,12
17311,2022-07-31 02:35:00,14
17312,2022-07-31 02:40:00,11
17313,2022-07-31 02:45:00,12
17314,2022-07-31 02:50:00,11
17315,2022-07-31 02:55:00,12
17316,2022-07-31 03:00:00,11
17317,2022-07-31 03:05:00,12
17318,2022-07-31 03:10:00,12
17319,2022-07-31 03:15:00,13
17320,2022-07-31 03:20:00,11
17321,2022-07-31 03:25:00,12
17322,2022-07-31 03:30:00,11
17323,2022-07-31 03:35:00,12
17324,2022-07-31 03:40:00,10
17325,2022-07-31 03:45:00,11
17326,2022-07-31 03:50:00,9
17327,2022-07-31 03:55:00,10
17328,2022-07-31 04:00:00,14
17329,2022-07-31 04:05:00,10
17330,2022-07-31 04:10:00,12
17331,2022-07-31 04:15:00,9
17332,2022-07-31 04:20:00,9
17333,2022-07-31 04:25:00,7
17334,2022-07-31 04:30:00,9
17335,2022-07-31 04:35:00,6
17336,2022-07-31 04:40:00,7
17337,2022-07-31 04:45:00,5
17338,2022-07-31 04:50:00,7
17339,2022-07-31 04:55:00,5
17340,2022-07-31 05:00:00,7
17341,2022-07-31 05:05:00,5
17342,2022-07-31 05:10:00,7
17343,2022-07-31 05:15:00,5
17344,2022-07-31 05:20:00,8
17345,2022-07-31 05:25:00,5
17346,2022-07-31 05:30:00,8
17347,2022-07-31 05:35:00,6
17348,2022-07-31 05:40:00,10
17349,2022-07-31 05:45:00,7
17350,2022-07-31 05:50:00,10
17351,2022-07-31 05:55:00,7
17352,2022-07-31 06:00:00,12
17353,2022-07-31 06:05:00,8
17354,2022-07-31 06:10:00,10
17355,2022-07-31 06:15:00,7
17356,2022-07-31 06:20:00,10
17357,2022-07-31 06:25:00,7
17358,2022-07-31 06:30:00,11
17359,2022-07-31 06:35:00,7
17360,2022-07-31 06:40:00,10
17361,2022-07-31 06:45:00,7
